0.247,0.079,0.0,0.0732,0.0948,0.0926,0.0,0.0806,0.0738,0.0,1.2469999999999999,0.0,0.0,0.0754,0.0,0.0932,0.0784,0.0636,0.082,0.0546,0.0468,0.0564,0.0684,0.0552,0.067,0.0772,0.0,0.0888,0.081,0.0498,0.0966,0.0484,0.0522,0.0418,0.085,0.0632,0.057,0.0498,0.0968,0.046,0.0544,0.0904,0.0,0.0864,0.0702,0.065,0.0652,0.0514,0.0654,0.0626,0.08,0.056,0.0484,0.0482,0.0818,0.0652,0.0518,0.0794,0.0,0.0718,0.0958,0.0568,0.0852,0.054,0.051
0.2438,0.09,0.0804,0.0,0.0734,0.0774,0.0838,0.0,0.0826,0.0,0.0,1.2438,0.0,0.0764,0.0796,0.0,0.0878,0.0544,0.0538,0.0808,0.0548,0.0618,0.0578,0.0776,0.0466,0.0716,0.0826,0.0,0.0896,0.056,0.0496,0.0854,0.0528,0.0566,0.0508,0.0854,0.051,0.0476,0.0526,0.0772,0.0664,0.0862,0.0778,0.0,0.0798,0.0534,0.0626,0.0812,0.0466,0.0428,0.0588,0.0776,0.0646,0.057,0.0496,0.089,0.0482,0.086,0.0834,0.0,0.0744,0.058,0.052,0.0772,0.0566
0.2684,0.07,0.1352,0.0632,0.0,0.0794,0.0628,0.1262,0.0,0.0,0.0,0.0,1.2684,0.119,0.0704,0.079,0.0,0.1014,0.0414,0.0536,0.072,0.0492,0.0518,0.043,0.1244,0.0688,0.1184,0.0812,0.0,0.049,0.0568,0.0906,0.072,0.0442,0.0488,0.0496,0.1258,0.094,0.0508,0.0508,0.0728,0.0766,0.0764,0.1154,0.0,0.0536,0.0924,0.0526,0.0698,0.0528,0.043,0.102,0.0706,0.0458,0.103,0.0484,0.0712,0.123,0.0736,0.0718,0.0,0.0468,0.0488,0.0462,0.1266
0.2708,0.0,0.1308,0.063,0.077,0.0,0.0646,0.1314,0.0748,0.0,0.0754,0.0764,0.119,1.2708,0.0,0.0,0.0,0.1238,0.0416,0.0532,0.0522,0.0744,0.06,0.0378,0.0986,0.0726,0.105,0.0514,0.0418,0.0,0.0642,0.1284,0.0782,0.0692,0.0542,0.049,0.0984,0.1252,0.0462,0.0488,0.0506,0.0764,0.0472,0.0972,0.05,0.0,0.1232,0.0758,0.0718,0.0778,0.0442,0.1056,0.0432,0.0712,0.1,0.0528,0.0468,0.1218,0.0432,0.0458,0.06,0.0,0.0834,0.0666,0.1208
0.2316,0.078,0.0,0.0726,0.081,0.072,0.0,0.0794,0.0802,0.0816,0.0,0.0796,0.0704,0.0,1.2316,0.0,0.0,0.0494,0.071,0.061,0.0502,0.0546,0.0852,0.0464,0.0454,0.0446,0.0754,0.051,0.0606,0.083,0.0,0.0732,0.0754,0.0542,0.0734,0.0538,0.0502,0.0458,0.0742,0.0472,0.0644,0.0532,0.084,0.0502,0.0442,0.0784,0.0,0.0804,0.0728,0.05,0.0872,0.0442,0.0502,0.0592,0.0722,0.0586,0.0416,0.0522,0.0722,0.0508,0.0564,0.0702,0.0,0.078,0.0834
0.2548,0.0736,0.0922,0.0,0.089,0.0986,0.0694,0.0,0.0868,0.0826,0.0932,0.0,0.079,0.0,0.0,1.2548,0.0,0.061,0.0522,0.082,0.0596,0.059,0.0544,0.0786,0.0628,0.0518,0.0462,0.0942,0.0626,0.083,0.102,0.0,0.0698,0.0546,0.053,0.0872,0.06,0.0456,0.0782,0.0802,0.0508,0.0586,0.055,0.0874,0.0538,0.096,0.0686,0.0,0.0902,0.0656,0.0574,0.0856,0.0462,0.0516,0.0528,0.096,0.0544,0.0618,0.0604,0.0732,0.0594,0.0758,0.0842,0.0,0.0948
0.2428,0.0874,0.0814,0.074,0.0,0.0788,0.083,0.081,0.0,0.0766,0.0784,0.0878,0.0,0.0,0.0,0.0,1.2428,0.0552,0.064,0.0568,0.0668,0.0604,0.0418,0.0562,0.0844,0.0486,0.047,0.0556,0.0916,0.0786,0.09,0.0742,0.0,0.0502,0.049,0.0592,0.0844,0.0472,0.056,0.0536,0.086,0.065,0.0518,0.0536,0.0724,0.0804,0.086,0.0764,0.0,0.05,0.0484,0.0528,0.0916,0.0564,0.062,0.052,0.0724,0.0526,0.0656,0.0458,0.0788,0.0838,0.0668,0.0922,0.0
0.2894,0.0,0.1348,0.0674,0.0872,0.0956,0.0416,0.1066,0.0456,0.07,0.0636,0.0544,0.1014,0.1238,0.0494,0.061,0.0552,1.2894,0.0,0.0,0.0,0.0,0.0836,0.0764,0.1294,0.0,0.1152,0.0896,0.0846,0.0,0.0906,0.1234,0.0754,0.0,0.073,0.089,0.1274,0.1176,0.0616,0.0488,0.0614,0.0876,0.0562,0.0996,0.046,0.0842,0.0986,0.052,0.0546,0.0,0.0816,0.133,0.0748,0.0762,0.1026,0.0576,0.053,0.1318,0.0544,0.0458,0.0574,0.0814,0.0508,0.053,0.1042
0.2288,0.0806,0.0,0.0736,0.0746,0.055,0.0758,0.0492,0.0488,0.0516,0.082,0.0538,0.0414,0.0416,0.071,0.0522,0.064,0.0,1.2288000000000001,0.0,0.0,0.081,0.0,0.0694,0.0784,0.0586,0.0,0.0828,0.0874,0.0892,0.0,0.0766,0.063,0.0718,0.0,0.0792,0.0778,0.045,0.0798,0.0484,0.0556,0.0626,0.0732,0.05,0.043,0.0494,0.0758,0.0512,0.0524,0.0764,0.0,0.076,0.0764,0.0478,0.0732,0.0618,0.046,0.056,0.0736,0.0422,0.057,0.0486,0.082,0.0488,0.0494
0.253,0.0854,0.0824,0.0,0.0852,0.0504,0.055,0.0902,0.0574,0.064,0.0546,0.0808,0.0536,0.0532,0.061,0.082,0.0568,0.0,0.0,1.2530000000000001,0.0,0.0872,0.0824,0.0,0.0834,0.0832,0.0852,0.0,0.0846,0.0826,0.0854,0.0,0.085,0.0754,0.0898,0.0,0.0878,0.0586,0.0542,0.0772,0.063,0.0522,0.0558,0.0904,0.0546,0.0668,0.0532,0.0854,0.0476,0.0922,0.0808,0.0,0.08,0.0568,0.0614,0.0856,0.0492,0.0536,0.0574,0.0818,0.0602,0.0504,0.0534,0.0856,0.0636
0.2288,0.073,0.0872,0.0686,0.0,0.0484,0.0446,0.0458,0.09,0.0552,0.0468,0.0548,0.072,0.0522,0.0502,0.0596,0.0668,0.0,0.0,0.0,1.2288000000000001,0.0802,0.0754,0.0732,0.0,0.0758,0.0732,0.0798,0.0,0.0728,0.0802,0.0758,0.0,0.081,0.0668,0.081,0.0,0.0426,0.059,0.0554,0.0718,0.0508,0.0528,0.0484,0.0768,0.0544,0.0502,0.044,0.0802,0.0748,0.0748,0.0792,0.0,0.0576,0.0498,0.0544,0.067,0.047,0.056,0.0458,0.08,0.0494,0.0482,0.0494,0.0818
0.2484,0.093,0.0576,0.0494,0.0484,0.0,0.0798,0.0782,0.0904,0.081,0.0564,0.0618,0.0492,0.0744,0.0546,0.059,0.0604,0.0,0.081,0.0872,0.0802,1.2484,0.0,0.0,0.0,0.0,0.085,0.0768,0.0866,0.0,0.0824,0.0844,0.0816,0.0724,0.0532,0.0642,0.0586,0.0,0.0878,0.0732,0.0874,0.0808,0.0554,0.0566,0.0556,0.0952,0.052,0.0544,0.0468,0.083,0.0566,0.0476,0.0612,0.0,0.0808,0.097,0.0706,0.0866,0.0516,0.0532,0.057,0.0788,0.0594,0.0506,0.0596
0.2414,0.0392,0.0878,0.0534,0.061,0.0788,0.0,0.0758,0.0868,0.0634,0.0684,0.0578,0.0518,0.06,0.0852,0.0544,0.0418,0.0836,0.0,0.0824,0.0754,0.0,1.2414,0.0,0.0,0.0758,0.0,0.0798,0.0858,0.082,0.0,0.0792,0.0802,0.0586,0.0776,0.053,0.0522,0.0764,0.0,0.0784,0.0866,0.0546,0.0856,0.0552,0.046,0.0518,0.0782,0.0548,0.0566,0.06,0.076,0.0526,0.0528,0.0862,0.0,0.0872,0.068,0.0476,0.0874,0.0486,0.0578,0.0476,0.078,0.053,0.0628
0.219,0.0492,0.0518,0.0628,0.0552,0.0888,0.0656,0.0,0.0646,0.0432,0.0552,0.0776,0.043,0.0378,0.0464,0.0786,0.0562,0.0764,0.0694,0.0,0.0732,0.0,0.0,1.219,0.0,0.0664,0.0684,0.0,0.0842,0.0762,0.0812,0.0,0.0616,0.0506,0.0466,0.0732,0.0486,0.0604,0.0808,0.0,0.0778,0.058,0.0458,0.0748,0.0404,0.05,0.0458,0.071,0.0522,0.0428,0.0512,0.083,0.042,0.0698,0.0726,0.0,0.0766,0.0514,0.0496,0.0666,0.0514,0.055,0.0456,0.0694,0.049
0.2912,0.0576,0.1072,0.044,0.0824,0.0818,0.0716,0.1378,0.0,0.0532,0.067,0.0466,0.1244,0.0986,0.0454,0.0628,0.0844,0.1294,0.0784,0.0834,0.0,0.0,0.0,0.0,1.2912,0.0754,0.1202,0.0956,0.0,0.0864,0.0926,0.1122,0.0,0.0466,0.0522,0.0588,0.1336,0.127,0.086,0.0782,0.0,0.0598,0.0512,0.1018,0.0784,0.0578,0.1018,0.0524,0.0792,0.0576,0.0534,0.105,0.0752,0.0824,0.1336,0.0752,0.0,0.1028,0.0528,0.0472,0.0884,0.0484,0.0514,0.0638,0.1276
0.2176,0.0728,0.0534,0.0408,0.0506,0.0722,0.0424,0.0534,0.0496,0.0,0.0772,0.0716,0.0688,0.0726,0.0446,0.0518,0.0486,0.0,0.0586,0.0832,0.0758,0.0,0.0758,0.0664,0.0754,1.2176,0.0,0.0,0.0,0.0,0.0832,0.068,0.0664,0.0686,0.0606,0.0404,0.048,0.0736,0.0454,0.046,0.0526,0.0,0.0704,0.0786,0.0686,0.0754,0.0412,0.0526,0.0484,0.0762,0.045,0.0532,0.0432,0.0718,0.054,0.0518,0.04,0.0,0.07,0.0674,0.0802,0.0696,0.0486,0.0452,0.0542
0.2736,0.056,0.128,0.0376,0.052,0.04,0.0702,0.1072,0.0562,0.0726,0.0,0.0826,0.1184,0.105,0.0754,0.0462,0.047,0.1152,0.0,0.0852,0.0732,0.085,0.0,0.0684,0.1202,0.0,1.2736,0.0,0.0,0.0734,0.0,0.12,0.0802,0.0504,0.0714,0.0522,0.0996,0.0948,0.0784,0.0516,0.0488,0.0758,0.0,0.122,0.0758,0.0526,0.1238,0.0478,0.0494,0.052,0.0742,0.0986,0.0488,0.0538,0.125,0.0464,0.0484,0.1252,0.0,0.069,0.0794,0.0426,0.0744,0.0596,0.097
0.2522,0.0498,0.063,0.0806,0.0588,0.0688,0.0494,0.0774,0.0566,0.0822,0.0888,0.0,0.0812,0.0514,0.051,0.0942,0.0556,0.0896,0.0828,0.0,0.0798,0.0768,0.0798,0.0,0.0956,0.0,0.0,1.2522,0.0,0.0858,0.0896,0.0,0.0768,0.052,0.0456,0.094,0.0606,0.048,0.0682,0.082,0.054,0.0908,0.0854,0.0,0.076,0.0614,0.053,0.0762,0.0616,0.0608,0.0608,0.0776,0.053,0.0586,0.0548,0.0928,0.046,0.0792,0.078,0.0,0.095,0.0536,0.0586,0.0818,0.0582
0.2566,0.0604,0.06,0.0506,0.0856,0.0684,0.055,0.0538,0.0794,0.086,0.081,0.0896,0.0,0.0418,0.0606,0.0626,0.0916,0.0846,0.0874,0.0846,0.0,0.0866,0.0858,0.0842,0.0,0.0,0.0,0.0,1.2566,0.0854,0.0834,0.0878,0.0,0.0572,0.052,0.0626,0.0848,0.0474,0.0626,0.0502,0.0964,0.0866,0.0822,0.0878,0.0,0.0654,0.0598,0.056,0.0754,0.0544,0.0572,0.0588,0.0862,0.0542,0.0532,0.0684,0.0808,0.084,0.0934,0.0792,0.0,0.064,0.0528,0.0502,0.0896
0.2446,0.0732,0.0586,0.052,0.0608,0.0816,0.0532,0.0536,0.0562,0.0898,0.0498,0.056,0.049,0.0,0.083,0.083,0.0786,0.0,0.0892,0.0826,0.0728,0.0,0.082,0.0762,0.0864,0.0,0.0734,0.0858,0.0854,1.2446,0.0,0.0,0.0,0.0872,0.0428,0.0556,0.059,0.0726,0.0598,0.0618,0.0504,0.0848,0.056,0.0536,0.0502,0.0,0.086,0.0736,0.085,0.0842,0.054,0.0544,0.052,0.0904,0.0496,0.053,0.0516,0.07,0.0654,0.0492,0.06,0.0,0.0756,0.088,0.081
0.2562,0.0632,0.0886,0.045,0.0594,0.0756,0.071,0.0596,0.05,0.0532,0.0966,0.0496,0.0568,0.0642,0.0,0.102,0.09,0.0906,0.0,0.0854,0.0802,0.0824,0.0,0.0812,0.0926,0.0832,0.0,0.0896,0.0834,0.0,1.2562,0.0,0.0,0.0474,0.0806,0.0648,0.0634,0.0476,0.0964,0.0514,0.0608,0.0602,0.0792,0.0612,0.0556,0.101,0.0,0.0788,0.0764,0.055,0.087,0.061,0.0532,0.0506,0.0888,0.064,0.0528,0.0596,0.0804,0.0558,0.0604,0.091,0.0,0.0754,0.0898
0.2758,0.0546,0.1072,0.0662,0.0478,0.0414,0.047,0.1242,0.0632,0.0514,0.0484,0.0854,0.0906,0.1284,0.0732,0.0,0.0742,0.1234,0.0766,0.0,0.0758,0.0844,0.0792,0.0,0.1122,0.068,0.12,0.0,0.0878,0.0,0.0,1.2758,0.0,0.0502,0.0476,0.082,0.096,0.0968,0.0514,0.0706,0.057,0.0522,0.051,0.1232,0.0494,0.0766,0.1258,0.0,0.0734,0.0476,0.0444,0.1276,0.0562,0.0532,0.0982,0.081,0.0434,0.1042,0.0564,0.0672,0.048,0.0708,0.0768,0.0,0.1282
0.2234,0.048,0.05,0.0464,0.079,0.0508,0.0458,0.0544,0.0724,0.0464,0.0522,0.0528,0.072,0.0782,0.0754,0.0698,0.0,0.0754,0.063,0.085,0.0,0.0816,0.0802,0.0616,0.0,0.0664,0.0802,0.0768,0.0,0.0,0.0,0.0,1.2234,0.0434,0.0586,0.0468,0.0746,0.0468,0.047,0.046,0.0836,0.056,0.0518,0.0504,0.0652,0.0772,0.066,0.0802,0.0,0.0566,0.0518,0.0452,0.0698,0.0442,0.0504,0.0614,0.0674,0.0546,0.0392,0.0434,0.0862,0.068,0.082,0.0734,0.0
0.2282,0.0,0.0828,0.0652,0.0802,0.0734,0.0494,0.0518,0.0536,0.0856,0.0418,0.0566,0.0442,0.0692,0.0542,0.0546,0.0502,0.0,0.0718,0.0754,0.081,0.0724,0.0586,0.0506,0.0466,0.0686,0.0504,0.052,0.0572,0.0872,0.0474,0.0502,0.0434,1.2282,0.0,0.0,0.0,0.0,0.0732,0.0736,0.0814,0.0,0.0784,0.0738,0.076,0.0,0.0766,0.0808,0.0708,0.0,0.0736,0.0876,0.067,0.0824,0.047,0.0522,0.0466,0.074,0.0576,0.0458,0.0508,0.0718,0.05,0.0426,0.0638
0.2296,0.0764,0.0,0.07,0.0832,0.054,0.0712,0.0558,0.0486,0.045,0.085,0.0508,0.0488,0.0542,0.0734,0.053,0.049,0.073,0.0,0.0898,0.0668,0.0532,0.0776,0.0466,0.0522,0.0606,0.0714,0.0456,0.052,0.0428,0.0806,0.0476,0.0586,0.0,1.2296,0.0,0.0,0.0704,0.0,0.0742,0.085,0.077,0.0,0.0816,0.071,0.0822,0.0,0.0738,0.0736,0.0802,0.0,0.0698,0.0796,0.052,0.0808,0.053,0.0438,0.047,0.0732,0.0516,0.0578,0.0504,0.0756,0.0552,0.0484
0.2492,0.086,0.0796,0.0,0.0836,0.0632,0.0526,0.0766,0.0568,0.051,0.0632,0.0854,0.0496,0.049,0.0538,0.0872,0.0592,0.089,0.0792,0.0,0.081,0.0642,0.053,0.0732,0.0588,0.0404,0.0522,0.094,0.0626,0.0556,0.0648,0.082,0.0468,0.0,0.0,1.2492,0.0,0.0688,0.095,0.0,0.0854,0.0962,0.0796,0.0,0.0734,0.0842,0.0746,0.0,0.0904,0.0742,0.0904,0.0,0.0846,0.053,0.0486,0.0994,0.0482,0.0616,0.0542,0.0698,0.0636,0.0604,0.056,0.08,0.0528
0.293,0.0766,0.142,0.0744,0.0,0.0588,0.0438,0.1076,0.0828,0.0592,0.057,0.051,0.1258,0.0984,0.0502,0.06,0.0844,0.1274,0.0778,0.0878,0.0,0.0586,0.0522,0.0486,0.1336,0.048,0.0996,0.0606,0.0848,0.059,0.0634,0.096,0.0746,0.0,0.0,0.0,1.293,0.1246,0.0864,0.082,0.0,0.08,0.08,0.133,0.0,0.0884,0.1266,0.078,0.0,0.089,0.0732,0.1308,0.0,0.051,0.1106,0.0548,0.0766,0.1058,0.0564,0.0484,0.0824,0.0472,0.0528,0.059,0.134
0.2638,0.0662,0.1056,0.0408,0.0512,0.0,0.0626,0.1298,0.0714,0.0724,0.0498,0.0476,0.094,0.1252,0.0458,0.0456,0.0472,0.1176,0.045,0.0586,0.0426,0.0,0.0764,0.0604,0.127,0.0736,0.0948,0.048,0.0474,0.0726,0.0476,0.0968,0.0468,0.0,0.0704,0.0688,0.1246,1.2638,0.0,0.0,0.0,0.0,0.0724,0.127,0.0644,0.0,0.121,0.068,0.0748,0.08,0.0428,0.0956,0.0454,0.0,0.1248,0.0736,0.0654,0.1178,0.0468,0.0412,0.058,0.066,0.0494,0.0534,0.095
0.2546,0.0648,0.0836,0.0462,0.06,0.0892,0.0,0.0776,0.0878,0.0544,0.0968,0.0526,0.0508,0.0462,0.0742,0.0782,0.056,0.0616,0.0798,0.0542,0.059,0.0878,0.0,0.0808,0.086,0.0454,0.0784,0.0682,0.0626,0.0598,0.0964,0.0514,0.047,0.0732,0.0,0.095,0.0864,0.0,1.2546,0.0,0.0,0.096,0.0,0.0824,0.0762,0.0854,0.0,0.0772,0.092,0.055,0.0912,0.0592,0.0492,0.0776,0.0,0.0962,0.0808,0.0588,0.0794,0.0514,0.065,0.0632,0.084,0.0478,0.0596
0.2298,0.0534,0.0612,0.0724,0.0428,0.0718,0.0754,0.0,0.0826,0.0558,0.046,0.0772,0.0508,0.0488,0.0472,0.0802,0.0536,0.0488,0.0484,0.0772,0.0554,0.0732,0.0784,0.0,0.0782,0.046,0.0516,0.082,0.0502,0.0618,0.0514,0.0706,0.046,0.0736,0.0742,0.0,0.082,0.0,0.0,1.2298,0.0,0.0732,0.0768,0.0,0.0798,0.083,0.0788,0.0,0.068,0.054,0.046,0.0802,0.0496,0.0848,0.076,0.0,0.069,0.0548,0.0554,0.0706,0.049,0.0362,0.0524,0.079,0.0622
0.2518,0.0546,0.054,0.0502,0.093,0.0884,0.079,0.0844,0.0,0.0582,0.0544,0.0664,0.0728,0.0506,0.0644,0.0508,0.086,0.0614,0.0556,0.063,0.0718,0.0874,0.0866,0.0778,0.0,0.0526,0.0488,0.054,0.0964,0.0504,0.0608,0.057,0.0836,0.0814,0.085,0.0854,0.0,0.0,0.0,0.0,1.2518,0.084,0.0888,0.079,0.0,0.0864,0.078,0.0874,0.0,0.0544,0.0572,0.0532,0.087,0.076,0.0862,0.0896,0.0,0.057,0.0598,0.0524,0.0826,0.0644,0.0486,0.0566,0.0822
0.2532,0.0836,0.0562,0.0558,0.0576,0.0932,0.0534,0.0526,0.054,0.0,0.0904,0.0862,0.0766,0.0764,0.0532,0.0586,0.065,0.0876,0.0626,0.0522,0.0508,0.0808,0.0546,0.058,0.0598,0.0,0.0758,0.0908,0.0866,0.0848,0.0602,0.0522,0.056,0.0,0.077,0.0962,0.08,0.0,0.096,0.0732,0.084,1.2532,0.0,0.0,0.0,0.0,0.0802,0.0838,0.0892,0.082,0.0574,0.049,0.0648,0.0792,0.0492,0.0694,0.0554,0.0,0.087,0.0762,0.09,0.092,0.0596,0.0586,0.043
0.238,0.0474,0.0818,0.0496,0.0592,0.0596,0.0722,0.0556,0.0506,0.0838,0.0,0.0778,0.0764,0.0472,0.084,0.055,0.0518,0.0562,0.0732,0.0558,0.0528,0.0554,0.0856,0.0458,0.0512,0.0704,0.0,0.0854,0.0822,0.056,0.0792,0.051,0.0518,0.0784,0.0,0.0796,0.08,0.0724,0.0,0.0768,0.0888,0.0,1.238,0.0,0.0,0.0872,0.0,0.0816,0.0692,0.056,0.083,0.053,0.046,0.0506,0.0802,0.0598,0.0474,0.0838,0.0,0.0748,0.0794,0.0476,0.0748,0.0504,0.0652
0.2884,0.053,0.1094,0.065,0.061,0.0516,0.0424,0.136,0.0584,0.0866,0.0864,0.0,0.1154,0.0972,0.0502,0.0874,0.0536,0.0996,0.05,0.0904,0.0484,0.0566,0.0552,0.0748,0.1018,0.0786,0.122,0.0,0.0878,0.0536,0.0612,0.1232,0.0504,0.0738,0.0816,0.0,0.133,0.127,0.0824,0.0,0.079,0.0,0.0,1.2884,0.0,0.0876,0.1244,0.0,0.0764,0.062,0.0474,0.133,0.046,0.0532,0.1084,0.0776,0.0492,0.1232,0.08,0.0,0.0852,0.05,0.0526,0.0778,0.108
0.2204,0.055,0.057,0.0392,0.0692,0.045,0.049,0.0476,0.0788,0.0704,0.0702,0.0798,0.0,0.05,0.0442,0.0538,0.0724,0.046,0.043,0.0546,0.0768,0.0556,0.046,0.0404,0.0784,0.0686,0.0758,0.076,0.0,0.0502,0.0556,0.0494,0.0652,0.076,0.071,0.0734,0.0,0.0644,0.0762,0.0798,0.0,0.0,0.0,0.0,1.2204,0.08,0.0732,0.0672,0.0,0.0434,0.0494,0.0532,0.0744,0.0554,0.0492,0.0526,0.0632,0.0814,0.0744,0.0646,0.0,0.0402,0.0474,0.05,0.0828
